Daily_Return,5_day_MA,20_day_MA
-0.00972210852642863,,
0.007968262658037073,,
-0.00470298048561657,,
0.01608616954402442,,
0.021240596758396624,73.67467956542968,
0.0022608441211191543,74.30473480224609,
0.021364687510413205,75.14286041259766,
-0.013503386565648756,75.84080657958984,
-0.004285544430600696,76.2388671875,
0.012526443364689666,76.51287231445312,
0.01107093900067313,76.92314453125,
-0.006776686911026841,76.90409698486329,
0.003569311735089231,77.14928131103515,
0.004815809756781642,77.53464050292969,
-0.0028819202467130767,77.68458404541016,
-0.02940520902537591,77.20691375732422,
0.028289222810848003,77.26161193847656,
0.020932366974458327,77.58591918945312,
-0.001448888395715886,77.81254730224609,
-0.04433894649314973,77.3827407836914,76.3137191772461
-0.002746223123083591,77.36857604980469,76.45084228515626
0.033013544532135786,77.42523193359375,76.6834503173828
0.008154400592669697,77.2840805053711,76.9650218963623
0.01169706587858177,77.34952697753906,77.23389549255371
-0.013592643944758342,77.900439453125,77.37015914916992
0.004749560946336162,78.5672821044922,77.51647911071777
-0.0060333186131150685,78.64145202636719,77.5580982208252
0.02374761217639132,78.96021881103516,77.74487495422363
-0.007120966219394398,78.98126983642578,77.91949615478515
0.00024636881815021106,79.22214202880859,78.04747657775879
-0.018310439369401244,79.09730224609375,78.06001853942871
0.01448257123235508,79.29362182617187,78.15547943115234
-0.010258982436300745,78.95581512451172,78.19650840759277
-0.022634935162987535,78.37713775634765,78.13012046813965
-0.047500461711313724,77.06654205322266,77.89296607971191
-0.03387218613715215,75.55277099609376,77.6464828491211
0.015863471108285676,74.03655242919922,77.34921455383301
-0.0653680201396819,71.74631805419922,76.73660812377929
-0.0005850151569518625,69.80319061279297,76.12778129577637
0.0931007044243981,69.834033203125,76.00578918457032
-0.03175921060289766,69.89474182128906,75.77802429199218
0.046384586000188355,70.38872680664062,75.59008827209473
-0.03243707635668813,71.33850402832032,75.25021400451661
-0.013280079657069455,72.10567016601563,74.8168170928955
-0.07909201694251256,70.50769805908203,74.15760383605956
0.07202161962403131,70.31284790039062,73.7144157409668
-0.03473042576884866,68.97581939697265,73.17368011474609
-0.09875485522723737,66.78790588378907,72.20713577270507
0.11980828223940088,66.246435546875,71.63310852050782
-0.1286469351364824,65.07341156005859,70.62042121887207
0.04396999150460168,63.48326797485352,69.81090717315674
-0.02447988057638828,62.07524642944336,68.86908626556396
-0.007661954896186263,61.90634460449219,67.9447681427002
-0.063485611189952,59.520643615722655,66.91898498535156
-0.021244163594206222,58.647240447998044,66.01559581756592
0.10032543290633367,58.35447616577149,65.51133346557617
-0.005508892228070494,58.29817428588867,64.93449172973632
0.05262307701486746,58.96693344116211,64.74992198944092
-0.04140224270313475,59.87264785766602,64.43634929656983
0.02853782916566816,61.36291427612305,63.89781608581543
-0.0020405396173840407,61.72568969726562,63.46907043457031
-0.052617151606274004,61.499996185302734,62.71230907440186
0.016686599895686216,60.83857803344726,62.12494049072266
-0.014371316385858424,60.52867660522461,61.54210090637207
0.0872374218233376,60.903692626953124,61.4968147277832
-0.011582291768590713,61.15533294677734,61.17969169616699
0.02559442444681892,62.38710250854492,61.06512985229492
0.007216397510638739,63.516065979003905,61.306980514526366
0.019627226559133737,65.07487030029297,61.249209594726565
0.05050326353662804,66.27824401855469,61.79802284240723
-0.009127088353494295,67.50218353271484,62.184420585632324
0.007945748177683898,68.51169128417969,62.674241065979004
-0.013568556876038973,69.23675384521485,63.139582824707034
-0.020756944054117543,69.4169204711914,63.72327880859375
-0.030910441461973526,68.50239410400391,64.26181125640869
0.02880367379613258,68.09457702636719,64.61944580078125
-0.0038753214383279166,67.5237319946289,64.98063049316406
0.028869404790640374,67.53205108642578,65.28086223602295
0.0007071230643056481,67.83755035400391,65.71450443267823
-0.016209632487593884,68.33740844726563,66.00543479919433
0.032845128599861884,68.90678405761719,66.41471939086914
0.021096071975827746,69.82571411132812,67.0620599746704
-0.016099260384532132,70.12435607910156,67.60230674743653
0.014148937546631934,70.61343994140626,68.23569526672364
0.015008736987544458,71.54265441894532,68.66517524719238
0.01031730902174055,72.17420806884766,69.16943817138672
0.010344858688274394,72.66084747314453,69.63049621582032
0.02380168620331724,73.73299407958984,70.156538772583
0.015735559216717876,74.84446563720704,70.67809410095215
-0.011428301344272751,75.56380004882813,70.98656425476074
-0.012074162583670778,75.94825439453125,71.28095588684081
0.006143397951244189,76.27323303222656,71.57088165283203
-0.00591208125142717,76.15443572998046,71.88595924377441
0.023561078097815935,76.1519775390625,72.36185836791992
-0.005778269777793721,76.23690490722656,72.92019195556641
0.019448214510651374,76.80537109375,73.45865440368652
-0.007455672337168373,77.16421813964844,73.98100318908692
0.0064385522047372135,77.71304779052734,74.4312084197998
-0.006773414139933376,77.79994201660156,74.85245628356934
0.004356638021507431,78.04391479492188,75.34681854248046
0.00044019370086223475,77.99580230712891,75.73090896606445
-0.0009740555284902808,78.04931030273437,76.03690223693847
0.012297892696240043,78.19461364746094,76.44877281188965
0.0046295053317151336,78.51909484863282,76.82887001037598
0.005504984912121147,78.86321716308593,77.17695922851563
-0.008612043131441705,79.06301574707031,77.45311088562012
0.02848081734489427,79.72867584228516,77.80385932922363
0.005912567475956143,80.29861145019531,78.09017715454101
0.031578024056188925,81.31232147216797,78.44583396911621
0.025727461622601533,82.67309875488282,78.9542839050293
-0.04801023727885434,83.3397430419922,79.30098304748535
0.008633533176612307,83.69810485839844,79.6600772857666
0.012366962740301135,84.16593322753906,80.09305152893066
0.026502363528125183,84.56307373046874,80.54860801696778
-0.001391983141174613,84.501708984375,81.0204849243164
0.0003984532904355298,85.27880401611328,81.41934127807617
-0.005714603855070943,85.81486663818359,81.82273941040039
0.026163710506013738,86.59441833496093,82.31339416503906
0.021344772182981142,87.30376892089843,82.924564743042
-0.01765196997765839,87.71956634521484,83.43939781188965
0.013275597205909762,88.3631378173828,84.01117515563965
-0.030725836710254528,88.55507965087891,84.44918174743653
0.023046582843384567,88.69793090820312,84.93922348022461
0.008347660796580891,88.61300506591797,85.44804229736329
-0.0018914935872070826,88.8118179321289,85.92654800415039
0.0,88.7759796142578,86.43941612243653
0.026750232563023335,89.76858062744141,86.95915794372559
-0.0031026702236612858,90.30415802001953,87.44061012268067
0.02328986540106337,91.11757965087891,87.89935684204102
